Data,Produto,Cliente,Quantidade_vendida,Preco_unitario,Valor_total
2021-04-02,Caneta Preta,Cliente Lambda,39,13.15,512.85
2021-04-02,Caneta Preta,Cliente Lambda,36,13.87,499.32
2021-04-02,Caneta Preta,Cliente Alfa,27,11.5,310.5
2021-04-03,Caneta Azul,Cliente Alfa,36,19.04,685.44
2021-04-03,Caneta Azul,Cliente Tau,37,23.17,857.29
2021-04-03,Caneta Azul,Cliente Alfa,33,23.42,772.86
2021-04-03,Caneta Amarela,Cliente Alfa,62,18.06,1119.72
2021-04-03,Caneta Verde,Cliente Alfa,39,8.73,340.47
2021-04-03,Caneta Verde,Cliente Lambda,32,7.59,242.88
2021-04-03,Caneta Verde,Cliente Kappa,5,7.5,37.5
2021-04-03,Caneta Preta,Cliente Delta,26,13.88,360.88
2021-04-03,Caneta Preta,Cliente Kappa,27,14.18,382.86
2021-04-03,Caneta Preta,Cliente Alfa,36,13.4,482.4
2021-04-04,Caneta Azul,Cliente Kappa,72,23.48,1690.56
2021-04-04,Caneta Amarela,Cliente Alfa,27,21.29,574.83
2021-04-04,Caneta Amarela,Cliente Kappa,17,21.01,357.17
2021-04-04,Caneta Verde,Cliente Kappa,27,8.87,239.49
2021-04-04,Caneta Verde,Cliente Tau,26,9.18,238.68
2021-04-04,Caneta Verde,Cliente Alfa,6,7.91,47.46
2021-04-04,Caneta Preta,Cliente Kappa,106,11.67,1237.02
2021-04-05,Caneta Azul,Cliente Kappa,39,25.53,995.67
2021-04-05,Caneta Azul,Cliente Delta,36,19.85,714.6
2021-04-05,Caneta Amarela,Cliente Kappa,1,17.36,17.36
2021-04-05,Caneta Amarela,Cliente Alfa,23,20.43,469.89
2021-04-05,Caneta Amarela,Cliente Delta,7,22.01,154.07
2021-04-05,Caneta Verde,Cliente Lambda,24,8.98,215.52
2021-04-05,Caneta Verde,Cliente Tau,25,7.49,187.25
2021-04-05,Caneta Verde,Cliente Lambda,16,8.84,141.44
2021-04-05,Caneta Preta,Cliente Delta,23,14.99,344.77
2021-04-05,Caneta Preta,Cliente Kappa,23,14.01,322.23
2021-04-05,Caneta Preta,Cliente Delta,12,11.74,140.88
2021-04-06,Caneta Azul,Cliente Delta,56,22.78,1275.68
2021-04-06,Caneta Amarela,Cliente Tau,3,20.0,60.0
2021-04-06,Caneta Amarela,Cliente Delta,1,19.5,19.5
2021-04-06,Caneta Amarela,Cliente Alfa,3,20.81,62.43
2021-04-06,Caneta Amarela,Cliente Delta,14,22.57,315.98
2021-04-06,Caneta Verde,Cliente Delta,8,9.2,73.6
2021-04-06,Caneta Verde,Cliente Alfa,11,7.29,80.19
2021-04-06,Caneta Verde,Cliente Alfa,18,7.34,132.12
2021-04-06,Caneta Preta,Cliente Kappa,52,14.9,774.8
2021-04-06,Caneta Preta,Cliente Delta,37,12.88,476.56
2021-04-07,Caneta Azul,Cliente Delta,33,23.99,791.67
2021-04-07,Caneta Azul,Cliente Tau,32,22.32,714.24
2021-04-07,Caneta Amarela,Cliente Tau,93,18.46,1716.78
2021-04-07,Caneta Verde,Cliente Tau,29,7.97,231.13
2021-04-07,Caneta Verde,Cliente Kappa,20,8.63,172.6
2021-04-07,Caneta Verde,Cliente Lambda,25,8.84,221.0
2021-04-07,Caneta Preta,Cliente Tau,21,12.26,257.46
2021-04-07,Caneta Preta,Cliente Delta,27,13.02,351.54
2021-04-07,Caneta Preta,Cliente Delta,23,12.16,279.68
2021-04-08,Caneta Azul,Cliente Delta,76,20.98,1594.48
2021-04-08,Caneta Amarela,Cliente Lambda,14,17.2,240.8
2021-04-08,Caneta Amarela,Cliente Kappa,32,18.76,600.32
2021-04-08,Caneta Amarela,Cliente Tau,17,20.81,353.77
2021-04-08,Caneta Verde,Cliente Lambda,78,8.06,628.68
2021-04-08,Caneta Preta,Cliente Tau,28,14.49,405.72
2021-04-08,Caneta Preta,Cliente Delta,26,11.72,304.72
2021-04-08,Caneta Preta,Cliente Lambda,29,11.81,342.49
2021-04-08,Caneta Preta,Cliente Alfa,26,12.79,332.54
2021-04-09,Caneta Azul,Cliente Kappa,14,24.16,338.24
2021-04-09,Caneta Azul,Cliente Delta,29,24.04,697.16
2021-04-09,Caneta Azul,Cliente Tau,27,24.05,649.35
2021-04-09,Caneta Azul,Cliente Lambda,13,21.7,282.1
2021-04-09,Caneta Amarela,Cliente Delta,9,22.73,204.57
2021-04-09,Caneta Amarela,Cliente Kappa,13,21.29,276.77
2021-04-09,Caneta Amarela,Cliente Lambda,25,19.74,493.5
2021-04-09,Caneta Verde,Cliente Kappa,27,8.23,222.21
2021-04-09,Caneta Verde,Cliente Kappa,27,8.47,228.69
2021-04-09,Caneta Verde,Cliente Kappa,29,7.33,212.57
2021-04-09,Caneta Verde,Cliente Lambda,9,7.6,68.4
2021-04-09,Caneta Preta,Cliente Alfa,25,12.0,300.0
2021-04-09,Caneta Preta,Cliente Delta,26,14.97,389.22
2021-04-09,Caneta Preta,Cliente Alfa,23,13.28,305.44
2021-04-09,Caneta Preta,Cliente Lambda,2,12.76,25.52
2021-04-10,Caneta Azul,Cliente Tau,14,23.48,328.72
2021-04-10,Caneta Azul,Cliente Tau,9,19.79,178.11
2021-04-10,Caneta Azul,Cliente Tau,18,19.52,351.36
2021-04-10,Caneta Azul,Cliente Alfa,24,19.42,466.08
2021-04-10,Caneta Amarela,Cliente Kappa,9,22.62,203.58
2021-04-10,Caneta Amarela,Cliente Lambda,16,22.64,362.24
2021-04-10,Caneta Amarela,Cliente Tau,19,22.07,419.33
2021-04-10,Caneta Amarela,Cliente Tau,17,22.17,376.89
2021-04-10,Caneta Verde,Cliente Delta,19,7.5,142.5
2021-04-10,Caneta Verde,Cliente Delta,22,7.39,162.58
2021-04-10,Caneta Verde,Cliente Kappa,2,7.6,15.2
2021-04-10,Caneta Verde,Cliente Tau,1,8.41,8.41
2021-04-10,Caneta Preta,Cliente Alfa,50,14.12,706.0
2021-04-10,Caneta Preta,Cliente Alfa,49,13.78,675.22
2021-04-11,Caneta Azul,Cliente Delta,40,25.04,1001.6
2021-04-11,Caneta Amarela,Cliente Kappa,15,21.69,325.35
2021-04-11,Caneta Amarela,Cliente Kappa,13,17.32,225.16
2021-04-11,Caneta Amarela,Cliente Tau,7,17.98,125.86
2021-04-11,Caneta Amarela,Cliente Alfa,24,19.41,465.84
2021-04-11,Caneta Verde,Cliente Tau,24,7.76,186.24
2021-04-11,Caneta Verde,Cliente Tau,30,7.33,219.9
2021-04-11,Caneta Verde,Cliente Lambda,17,8.47,143.99
2021-04-11,Caneta Preta,Cliente Lambda,40,13.96,558.4
2021-04-11,Caneta Preta,Cliente Lambda,51,15.21,775.71
2021-04-11,Caneta Preta,Cliente Tau,25,14.33,358.25
2021-04-12,Caneta Azul,Cliente Alfa,5,21.56,107.8
2021-04-12,Caneta Azul,Cliente Alfa,17,22.17,376.89
2021-04-12,Caneta Azul,Cliente Alfa,4,25.24,100.96
2021-04-12,Caneta Azul,Cliente Tau,12,24.15,289.8
2021-04-12,Caneta Amarela,Cliente Lambda,44,22.59,993.96
2021-04-12,Caneta Amarela,Cliente Tau,42,20.44,858.48
2021-04-12,Caneta Verde,Cliente Kappa,15,7.84,117.6
2021-04-12,Caneta Verde,Cliente Delta,17,7.68,130.56
2021-04-12,Caneta Verde,Cliente Alfa,19,9.31,176.89
2021-04-12,Caneta Verde,Cliente Kappa,10,7.98,79.8
2021-04-12,Caneta Preta,Cliente Kappa,26,13.19,342.94
2021-04-12,Caneta Preta,Cliente Tau,22,14.24,313.28
2021-04-12,Caneta Preta,Cliente Lambda,28,11.65,326.2
2021-04-12,Caneta Preta,Cliente Tau,31,12.39,384.09
2021-04-13,Caneta Azul,Cliente Kappa,26,23.04,599.04
2021-04-13,Caneta Azul,Cliente Alfa,12,20.96,251.52
2021-04-13,Caneta Azul,Cliente Lambda,15,19.4,291.0
2021-04-13,Caneta Amarela,Cliente Kappa,41,18.04,739.64
2021-04-13,Caneta Amarela,Cliente Kappa,15,20.49,307.35
2021-04-13,Caneta Verde,Cliente Kappa,15,9.25,138.75
2021-04-13,Caneta Verde,Cliente Delta,28,7.02,196.56
2021-04-13,Caneta Verde,Cliente Kappa,18,7.88,141.84
2021-04-13,Caneta Preta,Cliente Lambda,25,12.13,303.25
2021-04-13,Caneta Preta,Cliente Delta,22,12.65,278.3
2021-04-13,Caneta Preta,Cliente Tau,17,14.08,239.36
2021-04-14,Caneta Azul,Cliente Delta,26,20.32,528.32
2021-04-14,Caneta Azul,Cliente Delta,26,22.87,594.62
2021-04-14,Caneta Azul,Cliente Alfa,10,22.09,220.9
2021-04-14,Caneta Amarela,Cliente Lambda,36,18.84,678.24
2021-04-14,Caneta Verde,Cliente Kappa,70,7.51,525.7
2021-04-14,Caneta Preta,Cliente Lambda,31,13.56,420.36
2021-04-14,Caneta Preta,Cliente Tau,24,14.66,351.84
2021-04-14,Caneta Preta,Cliente Alfa,28,13.95,390.6
2021-04-15,Caneta Azul,Cliente Lambda,20,21.28,425.6
2021-04-15,Caneta Azul,Cliente Alfa,21,21.72,456.12
2021-04-15,Caneta Azul,Cliente Lambda,24,22.53,540.72
2021-04-15,Caneta Amarela,Cliente Kappa,22,18.23,401.06
2021-04-15,Caneta Amarela,Cliente Alfa,27,21.47,579.69
2021-04-15,Caneta Amarela,Cliente Lambda,4,22.49,89.96
2021-04-15,Caneta Verde,Cliente Alfa,48,9.32,447.36
2021-04-15,Caneta Preta,Cliente Kappa,41,14.12,578.92
2021-04-15,Caneta Preta,Cliente Kappa,38,14.48,550.24
2021-04-16,Caneta Azul,Cliente Alfa,82,22.31,1829.42
2021-04-16,Caneta Amarela,Cliente Delta,11,22.93,252.23
2021-04-16,Caneta Amarela,Cliente Alfa,12,21.9,262.8
2021-04-16,Caneta Amarela,Cliente Tau,23,18.17,417.91
2021-04-16,Caneta Amarela,Cliente Delta,38,23.08,877.04
2021-04-16,Caneta Verde,Cliente Lambda,62,8.17,506.54
2021-04-16,Caneta Preta,Cliente Lambda,40,14.71,588.4
2021-04-16,Caneta Preta,Cliente Delta,27,13.66,368.82
2021-04-16,Caneta Preta,Cliente Delta,26,15.34,398.84
2021-04-16,Caneta Preta,Cliente Kappa,8,13.0,104.0
2021-04-17,Caneta Azul,Cliente Kappa,16,22.43,358.88
2021-04-17,Caneta Azul,Cliente Delta,22,24.88,547.36
2021-04-17,Caneta Azul,Cliente Lambda,18,25.34,456.12
2021-04-17,Caneta Azul,Cliente Lambda,10,21.91,219.1
2021-04-17,Caneta Amarela,Cliente Kappa,38,20.3,771.4
2021-04-17,Caneta Verde,Cliente Delta,48,8.07,387.36
2021-04-17,Caneta Verde,Cliente Tau,40,7.79,311.6
2021-04-17,Caneta Preta,Cliente Tau,66,13.68,902.88
2021-04-17,Caneta Preta,Cliente Kappa,47,11.66,548.02
2021-04-18,Caneta Azul,Cliente Alfa,13,20.93,272.09
2021-04-18,Caneta Azul,Cliente Lambda,13,21.11,274.43
2021-04-18,Caneta Azul,Cliente Tau,27,22.58,609.66
2021-04-18,Caneta Amarela,Cliente Tau,19,17.67,335.73
2021-04-18,Caneta Amarela,Cliente Kappa,31,20.88,647.28
2021-04-18,Caneta Amarela,Cliente Delta,16,18.92,302.72
2021-04-18,Caneta Verde,Cliente Kappa,31,9.35,289.85
2021-04-18,Caneta Verde,Cliente Kappa,33,9.41,310.53
2021-04-18,Caneta Verde,Cliente Delta,42,6.97,292.74
2021-04-18,Caneta Preta,Cliente Tau,10,14.38,143.8
2021-04-18,Caneta Preta,Cliente Kappa,12,13.46,161.52
2021-04-18,Caneta Preta,Cliente Kappa,27,15.17,409.59
2021-04-19,Caneta Azul,Cliente Tau,26,25.63,666.38
2021-04-19,Caneta Azul,Cliente Tau,16,19.27,308.32
2021-04-19,Caneta Azul,Cliente Delta,19,20.16,383.04
2021-04-19,Caneta Azul,Cliente Kappa,12,22.47,269.64
2021-04-19,Caneta Amarela,Cliente Delta,23,22.87,526.01
2021-04-19,Caneta Amarela,Cliente Alfa,15,17.19,257.85
2021-04-19,Caneta Amarela,Cliente Kappa,14,22.65,317.1
2021-04-19,Caneta Amarela,Cliente Kappa,17,20.29,344.93
2021-04-19,Caneta Verde,Cliente Kappa,17,8.66,147.22
2021-04-19,Caneta Verde,Cliente Delta,15,7.07,106.05
2021-04-19,Caneta Verde,Cliente Kappa,25,9.36,234.0
2021-04-19,Caneta Verde,Cliente Delta,17,8.53,145.01
2021-04-19,Caneta Preta,Cliente Kappa,7,15.3,107.1
2021-04-19,Caneta Preta,Cliente Tau,17,14.01,238.17
2021-04-19,Caneta Preta,Cliente Delta,14,13.1,183.4
2021-04-19,Caneta Preta,Cliente Delta,15,15.38,230.7
2021-04-20,Caneta Azul,Cliente Delta,37,25.43,940.91
2021-04-20,Caneta Azul,Cliente Tau,40,19.06,762.4
2021-04-20,Caneta Azul,Cliente Lambda,31,19.3,598.3
2021-04-20,Caneta Amarela,Cliente Lambda,10,18.7,187.0
2021-04-20,Caneta Amarela,Cliente Alfa,6,19.7,118.2
2021-04-20,Caneta Amarela,Cliente Tau,3,17.75,53.25
2021-04-20,Caneta Verde,Cliente Tau,21,8.28,173.88
2021-04-20,Caneta Verde,Cliente Lambda,40,9.0,360.0
2021-04-20,Caneta Verde,Cliente Alfa,10,8.01,80.1
2021-04-20,Caneta Preta,Cliente Alfa,34,14.82,503.88
2021-04-20,Caneta Preta,Cliente Lambda,48,12.15,583.2
2021-04-20,Caneta Preta,Cliente Kappa,17,13.69,232.73
2021-04-21,Caneta Azul,Cliente Delta,80,25.26,2020.8
2021-04-21,Caneta Amarela,Cliente Kappa,55,20.71,1139.05
2021-04-21,Caneta Verde,Cliente Kappa,22,8.92,196.24
2021-04-21,Caneta Verde,Cliente Delta,9,9.35,84.15
2021-04-21,Caneta Verde,Cliente Alfa,11,7.85,86.35
2021-04-21,Caneta Preta,Cliente Alfa,99,13.69,1355.31
2021-04-22,Caneta Azul,Cliente Alfa,30,21.74,652.2
2021-04-22,Caneta Azul,Cliente Delta,23,22.69,521.87
2021-04-22,Caneta Azul,Cliente Kappa,23,25.42,584.66
2021-04-22,Caneta Amarela,Cliente Delta,82,21.11,1731.02
2021-04-22,Caneta Verde,Cliente Delta,26,8.15,211.9
2021-04-22,Caneta Verde,Cliente Tau,22,6.97,153.34
2021-04-22,Caneta Preta,Cliente Alfa,37,14.24,526.88
2021-04-22,Caneta Preta,Cliente Kappa,35,13.05,456.75
2021-04-22,Caneta Preta,Cliente Alfa,31,12.12,375.72
2021-04-23,Caneta Azul,Cliente Kappa,54,22.13,1195.02
2021-04-23,Caneta Amarela,Cliente Kappa,12,18.37,220.44
2021-04-23,Caneta Amarela,Cliente Delta,9,21.84,196.56
2021-04-23,Caneta Amarela,Cliente Kappa,24,19.5,468.0
2021-04-23,Caneta Verde,Cliente Kappa,35,8.25,288.75
2021-04-23,Caneta Verde,Cliente Lambda,35,7.19,251.65
2021-04-23,Caneta Preta,Cliente Kappa,122,13.54,1651.88
2021-04-24,Caneta Azul,Cliente Kappa,19,25.47,483.93
2021-04-24,Caneta Azul,Cliente Kappa,39,19.32,753.48
2021-04-24,Caneta Amarela,Cliente Alfa,17,17.79,302.43
2021-04-24,Caneta Amarela,Cliente Lambda,10,17.29,172.9
2021-04-24,Caneta Verde,Cliente Tau,4,8.69,34.76
2021-04-24,Caneta Verde,Cliente Delta,19,7.41,140.79
2021-04-24,Caneta Verde,Cliente Kappa,5,8.47,42.35
2021-04-24,Caneta Verde,Cliente Alfa,28,9.41,263.48
2021-04-24,Caneta Preta,Cliente Delta,35,11.89,416.15
2021-04-24,Caneta Preta,Cliente Kappa,39,14.36,560.04
2021-04-25,Caneta Azul,Cliente Delta,47,23.84,1120.48
2021-04-25,Caneta Azul,Cliente Tau,36,19.34,696.24
2021-04-25,Caneta Amarela,Cliente Alfa,25,22.69,567.25
2021-04-25,Caneta Amarela,Cliente Alfa,25,18.0,450.0
2021-04-25,Caneta Amarela,Cliente Alfa,30,20.44,613.2
2021-04-25,Caneta Verde,Cliente Kappa,36,7.09,255.24
2021-04-25,Caneta Verde,Cliente Alfa,33,7.93,261.69
2021-04-25,Caneta Preta,Cliente Lambda,91,14.23,1294.93
2021-04-26,Caneta Azul,Cliente Alfa,22,21.63,475.86
2021-04-26,Caneta Azul,Cliente Delta,3,23.96,71.88
2021-04-26,Caneta Amarela,Cliente Alfa,11,18.95,208.45
2021-04-26,Caneta Amarela,Cliente Delta,26,20.0,520.0
2021-04-26,Caneta Amarela,Cliente Lambda,14,20.21,282.94
2021-04-26,Caneta Amarela,Cliente Kappa,9,22.29,200.61
2021-04-26,Caneta Verde,Cliente Alfa,39,7.14,278.46
2021-04-26,Caneta Verde,Cliente Tau,24,9.05,217.2
2021-04-26,Caneta Preta,Cliente Lambda,26,12.83,333.58
2021-04-26,Caneta Preta,Cliente Alfa,28,12.18,341.04
2021-04-26,Caneta Preta,Cliente Lambda,26,13.67,355.42
2021-04-26,Caneta Preta,Cliente Kappa,25,14.76,369.0
2021-04-27,Caneta Azul,Cliente Delta,49,23.25,1139.25
2021-04-27,Caneta Azul,Cliente Tau,47,24.78,1164.66
2021-04-27,Caneta Amarela,Cliente Kappa,12,18.3,219.6
2021-04-27,Caneta Amarela,Cliente Delta,24,22.76,546.24
2021-04-27,Caneta Amarela,Cliente Kappa,19,19.05,361.95
2021-04-27,Caneta Verde,Cliente Delta,45,7.85,353.25
2021-04-27,Caneta Verde,Cliente Alfa,31,8.01,248.31
2021-04-27,Caneta Preta,Cliente Delta,45,12.38,557.1
2021-04-27,Caneta Preta,Cliente Delta,32,11.87,379.84
2021-04-28,Caneta Azul,Cliente Delta,42,19.2,806.4
2021-04-28,Caneta Azul,Cliente Delta,24,23.57,565.68
2021-04-28,Caneta Amarela,Cliente Tau,23,21.23,488.29
2021-04-28,Caneta Amarela,Cliente Delta,7,20.67,144.69
2021-04-28,Caneta Amarela,Cliente Tau,11,20.08,220.88
2021-04-28,Caneta Amarela,Cliente Lambda,12,19.2,230.4
2021-04-28,Caneta Verde,Cliente Kappa,31,7.61,235.91
2021-04-28,Caneta Verde,Cliente Alfa,33,7.19,237.27
2021-04-28,Caneta Preta,Cliente Kappa,28,12.18,341.04
2021-04-28,Caneta Preta,Cliente Alfa,23,14.13,324.99
2021-04-28,Caneta Preta,Cliente Lambda,38,14.33,544.54
2021-04-29,Caneta Azul,Cliente Delta,45,19.18,863.1
2021-04-29,Caneta Azul,Cliente Delta,43,21.23,912.89
2021-04-29,Caneta Amarela,Cliente Tau,21,21.46,450.66
2021-04-29,Caneta Amarela,Cliente Delta,9,19.07,171.63
2021-04-29,Caneta Amarela,Cliente Tau,27,19.7,531.9
2021-04-29,Caneta Verde,Cliente Lambda,26,7.12,185.12
2021-04-29,Caneta Verde,Cliente Alfa,27,8.49,229.23
2021-04-29,Caneta Verde,Cliente Tau,18,9.31,167.58
2021-04-29,Caneta Preta,Cliente Alfa,55,12.61,693.55
2021-04-30,Caneta Azul,Cliente Delta,43,19.8,851.4
2021-04-30,Caneta Azul,Cliente Kappa,28,22.72,636.16
2021-04-30,Caneta Amarela,Cliente Delta,31,17.72,549.32
2021-04-30,Caneta Verde,Cliente Kappa,11,8.28,91.08
2021-04-30,Caneta Verde,Cliente Kappa,14,8.52,119.28
2021-04-30,Caneta Verde,Cliente Delta,20,8.29,165.8
2021-04-30,Caneta Preta,Cliente Kappa,13,13.29,172.77
2021-04-30,Caneta Preta,Cliente Alfa,16,13.45,215.2
2021-04-30,Caneta Preta,Cliente Kappa,3,11.85,35.55
2021-04-30,Caneta Preta,Cliente Delta,11,15.01,165.11
2021-05-01,Caneta Azul,Cliente Lambda,38,21.31,809.78
2021-05-01,Caneta Azul,Cliente Alfa,9,22.87,205.83
2021-05-01,Caneta Amarela,Cliente Kappa,18,17.46,314.28
2021-05-01,Caneta Amarela,Cliente Alfa,9,19.13,172.17
2021-05-01,Caneta Amarela,Cliente Tau,23,22.97,528.31
2021-05-01,Caneta Amarela,Cliente Tau,19,20.24,384.56
2021-05-01,Caneta Verde,Cliente Alfa,46,8.79,404.34
2021-05-01,Caneta Preta,Cliente Alfa,34,13.02,442.68
2021-05-01,Caneta Preta,Cliente Delta,44,12.87,566.28
2021-05-01,Caneta Preta,Cliente Tau,37,13.71,507.27
2021-05-02,Caneta Azul,Cliente Kappa,31,20.36,631.16
2021-05-02,Caneta Azul,Cliente Lambda,1,21.92,21.92
2021-05-02,Caneta Azul,Cliente Lambda,27,20.78,561.06
2021-05-02,Caneta Azul,Cliente Delta,19,24.86,472.34
2021-05-02,Caneta Amarela,Cliente Kappa,4,19.46,77.84
2021-05-02,Caneta Amarela,Cliente Lambda,1,19.08,19.08
2021-05-02,Caneta Amarela,Cliente Lambda,1,20.91,20.91
2021-05-02,Caneta Verde,Cliente Delta,16,8.96,143.36
2021-05-02,Caneta Verde,Cliente Kappa,28,7.57,211.96
2021-05-02,Caneta Verde,Cliente Kappa,13,7.0,91.0
2021-05-02,Caneta Preta,Cliente Kappa,42,13.72,576.24
2021-05-02,Caneta Preta,Cliente Delta,32,11.77,376.64
2021-05-03,Caneta Azul,Cliente Lambda,25,21.93,548.25
2021-05-03,Caneta Azul,Cliente Tau,15,22.03,330.45
2021-05-03,Caneta Azul,Cliente Kappa,28,20.28,567.84
2021-05-03,Caneta Azul,Cliente Kappa,8,23.24,185.92
2021-05-03,Caneta Amarela,Cliente Delta,43,22.53,968.79
2021-05-03,Caneta Verde,Cliente Alfa,49,7.07,346.43
2021-05-03,Caneta Verde,Cliente Delta,6,8.12,48.72
2021-05-03,Caneta Preta,Cliente Delta,89,14.05,1250.45
2021-05-04,Caneta Azul,Cliente Alfa,43,24.68,1061.24
2021-05-04,Caneta Amarela,Cliente Kappa,62,17.38,1077.56
2021-05-04,Caneta Verde,Cliente Lambda,30,9.32,279.6
2021-05-04,Caneta Verde,Cliente Tau,35,9.12,319.2
2021-05-04,Caneta Preta,Cliente Kappa,21,14.22,298.62
2021-05-04,Caneta Preta,Cliente Tau,27,12.83,346.41
2021-05-04,Caneta Preta,Cliente Delta,27,14.56,393.12
2021-05-04,Caneta Preta,Cliente Delta,17,11.87,201.79
2021-05-05,Caneta Azul,Cliente Delta,15,22.53,337.95
2021-05-05,Caneta Azul,Cliente Kappa,19,21.66,411.54
2021-05-05,Caneta Azul,Cliente Kappa,15,24.26,363.9
2021-05-05,Caneta Amarela,Cliente Tau,27,19.44,524.88
2021-05-05,Caneta Amarela,Cliente Alfa,32,21.68,693.76
2021-05-05,Caneta Verde,Cliente Delta,25,7.52,188.0
2021-05-05,Caneta Verde,Cliente Kappa,20,8.38,167.6
2021-05-05,Caneta Verde,Cliente Alfa,23,9.0,207.0
2021-05-05,Caneta Preta,Cliente Delta,97,13.84,1342.48
2021-05-06,Caneta Azul,Cliente Kappa,45,19.16,862.2
2021-05-06,Caneta Azul,Cliente Tau,43,24.09,1035.87
2021-05-06,Caneta Amarela,Cliente Delta,29,20.36,590.44
2021-05-06,Caneta Verde,Cliente Kappa,36,8.05,289.8
2021-05-06,Caneta Verde,Cliente Tau,45,7.34,330.3
2021-05-06,Caneta Preta,Cliente Kappa,45,12.78,575.1
2021-05-06,Caneta Preta,Cliente Kappa,36,11.8,424.8
2021-05-07,Caneta Azul,Cliente Kappa,16,24.84,397.44
2021-05-07,Caneta Azul,Cliente Alfa,36,23.7,853.2
2021-05-07,Caneta Azul,Cliente Kappa,14,25.69,359.66
2021-05-07,Caneta Amarela,Cliente Alfa,36,18.59,669.24
2021-05-07,Caneta Amarela,Cliente Kappa,23,19.8,455.4
2021-05-07,Caneta Amarela,Cliente Kappa,3,18.76,56.28
2021-05-07,Caneta Verde,Cliente Alfa,30,7.89,236.7
2021-05-07,Caneta Verde,Cliente Tau,12,9.24,110.88
2021-05-07,Caneta Verde,Cliente Delta,14,8.7,121.8
2021-05-07,Caneta Verde,Cliente Lambda,10,7.52,75.2
2021-05-07,Caneta Preta,Cliente Lambda,33,11.66,384.78
2021-05-07,Caneta Preta,Cliente Kappa,26,12.77,332.02
2021-05-08,Caneta Azul,Cliente Delta,27,25.38,685.26
2021-05-08,Caneta Azul,Cliente Alfa,49,24.05,1178.45
2021-05-08,Caneta Azul,Cliente Kappa,10,25.26,252.6
2021-05-08,Caneta Amarela,Cliente Kappa,95,19.64,1865.8
2021-05-08,Caneta Verde,Cliente Delta,9,9.07,81.63
2021-05-08,Caneta Verde,Cliente Delta,11,8.33,91.63
2021-05-08,Caneta Verde,Cliente Tau,15,7.65,114.75
2021-05-08,Caneta Preta,Cliente Kappa,17,15.13,257.21
2021-05-08,Caneta Preta,Cliente Kappa,24,13.06,313.44
2021-05-08,Caneta Preta,Cliente Tau,11,13.29,146.19
2021-05-09,Caneta Azul,Cliente Alfa,15,24.4,366.0
2021-05-09,Caneta Azul,Cliente Delta,10,24.64,246.4
2021-05-09,Caneta Azul,Cliente Kappa,18,24.9,448.2
2021-05-09,Caneta Amarela,Cliente Delta,30,20.68,620.4
2021-05-09,Caneta Verde,Cliente Alfa,28,7.21,201.88
2021-05-09,Caneta Verde,Cliente Kappa,11,7.81,85.91
2021-05-09,Caneta Preta,Cliente Alfa,28,12.31,344.68
2021-05-09,Caneta Preta,Cliente Kappa,23,12.19,280.37
2021-05-09,Caneta Preta,Cliente Delta,37,14.5,536.5
2021-05-09,Caneta Preta,Cliente Alfa,21,11.69,245.49
2021-05-10,Caneta Azul,Cliente Kappa,24,22.77,546.48
2021-05-10,Caneta Azul,Cliente Lambda,2,21.75,43.5
2021-05-10,Caneta Azul,Cliente Lambda,3,22.09,66.27
2021-05-10,Caneta Azul,Cliente Alfa,12,25.43,305.16
2021-05-10,Caneta Amarela,Cliente Kappa,15,17.33,259.95
2021-05-10,Caneta Amarela,Cliente Kappa,14,20.41,285.74
2021-05-10,Caneta Amarela,Cliente Tau,20,21.88,437.6
2021-05-10,Caneta Amarela,Cliente Tau,9,23.02,207.18
2021-05-10,Caneta Verde,Cliente Lambda,1,7.29,7.29
2021-05-10,Caneta Verde,Cliente Lambda,11,7.46,82.06
2021-05-10,Caneta Verde,Cliente Lambda,1,7.01,7.01
2021-05-10,Caneta Preta,Cliente Delta,52,15.15,787.8
2021-05-10,Caneta Preta,Cliente Kappa,43,14.98,644.14
2021-05-11,Caneta Azul,Cliente Alfa,11,22.76,250.36
2021-05-11,Caneta Azul,Cliente Delta,18,22.33,401.94
2021-05-11,Caneta Azul,Cliente Kappa,8,19.16,153.28
2021-05-11,Caneta Amarela,Cliente Delta,16,21.29,340.64
2021-05-11,Caneta Amarela,Cliente Delta,21,20.53,431.13
2021-05-11,Caneta Verde,Cliente Kappa,14,7.29,102.06
2021-05-11,Caneta Verde,Cliente Alfa,20,8.16,163.2
2021-05-11,Caneta Preta,Cliente Delta,27,13.15,355.05
2021-05-11,Caneta Preta,Cliente Delta,9,14.84,133.56
2021-05-11,Caneta Preta,Cliente Delta,23,13.86,318.78
2021-05-12,Caneta Azul,Cliente Lambda,9,22.37,201.33
2021-05-12,Caneta Azul,Cliente Tau,29,24.73,717.17
2021-05-12,Caneta Amarela,Cliente Kappa,79,20.86,1647.94
2021-05-12,Caneta Verde,Cliente Alfa,25,8.13,203.25
2021-05-12,Caneta Verde,Cliente Lambda,40,8.55,342.0
2021-05-12,Caneta Verde,Cliente Alfa,34,8.47,287.98
2021-05-12,Caneta Preta,Cliente Kappa,91,13.53,1231.23
2021-05-13,Caneta Azul,Cliente Delta,106,20.65,2188.9
2021-05-13,Caneta Amarela,Cliente Kappa,33,19.34,638.22
2021-05-13,Caneta Amarela,Cliente Kappa,30,19.54,586.2
2021-05-13,Caneta Amarela,Cliente Delta,24,20.84,500.16
