Data,Maquina,Motivo,Horas_paradas
2023-02-13,MC-2,Limpeza,3.81
2023-02-13,MC-2,Falta de material,1.21
2023-02-13,MC-2,Quebra,0.94
2023-02-13,MC-5,Limpeza,1.05
2023-02-14,MC-2,Manutenção,1.18
2023-02-14,MC-2,Manutenção,2.66
2023-02-14,MC-2,Setup,4.0
2023-02-15,MC-2,Manutenção,2.24
2023-02-15,MC-2,Limpeza,1.3
2023-02-15,MC-2,Manutenção,3.06
2023-02-17,MC-2,Falta de energia,0.89
2023-02-17,MC-2,Ajuste de processo,0.41
2023-02-17,MC-2,Troca de ferramenta,2.54
2023-02-18,MC-3,Setup,1.08
2023-02-18,MC-3,Limpeza,1.78
2023-02-19,MC-2,Falta de material,1.16
2023-02-20,MC-2,Falta de material,3.7
2023-02-20,MC-2,Falta de material,1.55
2023-02-21,MC-3,Manutenção,1.96
2023-02-21,MC-3,Quebra,1.17
2023-02-21,MC-4,Setup,0.61
2023-02-22,MC-1,Quebra,2.2
2023-02-22,MC-1,Manutenção,3.51
2023-02-22,MC-2,Falta de material,1.6
2023-02-22,MC-2,Manutenção,3.19
2023-02-22,MC-2,Setup,0.42
2023-02-22,MC-3,Falta de energia,1.17
2023-02-22,MC-3,Quebra,0.79
2023-02-22,MC-3,Troca de ferramenta,1.79
2023-02-23,MC-1,Falta de energia,3.61
2023-02-23,MC-1,Ajuste de processo,1.68
2023-02-23,MC-1,Setup,2.53
2023-02-23,MC-2,Falta de material,3.62
2023-02-23,MC-2,Falta de energia,1.63
2023-02-23,MC-5,Manutenção,1.65
2023-02-23,MC-5,Manutenção,0.63
2023-02-24,MC-2,Setup,1.59
2023-02-24,MC-2,Quebra,3.06
2023-02-24,MC-4,Falta de material,3.43
2023-02-24,MC-4,Ajuste de processo,2.97
2023-02-24,MC-4,Troca de ferramenta,0.33
2023-02-24,MC-5,Falta de energia,0.73
2023-02-24,MC-5,Limpeza,3.0
2023-02-26,MC-1,Troca de ferramenta,3.79
2023-02-26,MC-3,Quebra,2.87
2023-02-26,MC-3,Setup,1.14
2023-02-27,MC-5,Falta de material,0.7
2023-02-28,MC-1,Falta de energia,3.54
2023-02-28,MC-3,Quebra,0.67
2023-02-28,MC-3,Limpeza,0.86
2023-02-28,MC-3,Falta de material,2.51
2023-03-01,MC-2,Ajuste de processo,1.0
2023-03-01,MC-2,Troca de ferramenta,1.14
2023-03-02,MC-2,Manutenção,0.83
2023-03-02,MC-2,Ajuste de processo,3.79
2023-03-02,MC-2,Quebra,0.76
2023-03-02,MC-3,Falta de material,3.75
2023-03-02,MC-3,Limpeza,1.51
2023-03-02,MC-3,Ajuste de processo,3.34
2023-03-03,MC-1,Manutenção,3.81
2023-03-03,MC-1,Troca de ferramenta,2.22
2023-03-03,MC-2,Falta de material,3.15
2023-03-03,MC-2,Manutenção,1.28
2023-03-03,MC-3,Ajuste de processo,1.72
2023-03-03,MC-3,Falta de material,2.35
2023-03-03,MC-5,Manutenção,3.45
2023-03-04,MC-1,Setup,2.6
2023-03-04,MC-3,Manutenção,0.38
2023-03-05,MC-1,Falta de material,1.43
2023-03-06,MC-4,Falta de energia,3.5
2023-03-06,MC-4,Falta de energia,1.19
2023-03-06,MC-5,Falta de energia,1.66
2023-03-06,MC-5,Limpeza,1.74
2023-03-10,MC-1,Limpeza,0.87
2023-03-10,MC-1,Quebra,1.59
2023-03-11,MC-2,Falta de energia,3.32
2023-03-11,MC-3,Limpeza,3.44
2023-03-11,MC-3,Troca de ferramenta,2.45
2023-03-11,MC-3,Falta de energia,2.81
2023-03-12,MC-3,Setup,2.28
2023-03-12,MC-3,Manutenção,0.46
2023-03-12,MC-4,Setup,2.88
2023-03-13,MC-1,Falta de material,3.99
2023-03-13,MC-2,Setup,1.14
2023-03-13,MC-2,Setup,3.93
2023-03-15,MC-1,Ajuste de processo,3.99
2023-03-15,MC-1,Setup,0.82
2023-03-15,MC-4,Manutenção,3.73
2023-03-15,MC-4,Setup,2.8
2023-03-18,MC-1,Limpeza,2.03
2023-03-18,MC-1,Ajuste de processo,1.58
2023-03-18,MC-1,Limpeza,2.63
2023-03-19,MC-1,Falta de energia,3.42
2023-03-19,MC-1,Ajuste de processo,0.43
2023-03-19,MC-1,Falta de material,2.28
2023-03-21,MC-1,Quebra,2.71
2023-03-22,MC-3,Ajuste de processo,0.39
2023-03-22,MC-3,Falta de energia,3.59
2023-03-23,MC-3,Ajuste de processo,3.82
2023-03-23,MC-5,Ajuste de processo,2.57
2023-03-23,MC-5,Falta de energia,0.73
2023-03-23,MC-5,Ajuste de processo,3.75
2023-03-25,MC-2,Falta de material,3.28
2023-03-25,MC-3,Quebra,0.41
2023-03-25,MC-3,Troca de ferramenta,2.44
2023-03-25,MC-5,Troca de ferramenta,0.72
2023-03-25,MC-5,Troca de ferramenta,0.82
2023-03-25,MC-5,Manutenção,1.01
2023-03-26,MC-5,Quebra,1.77
2023-03-26,MC-5,Quebra,3.54
2023-03-26,MC-5,Falta de energia,0.41
2023-03-27,MC-2,Falta de material,2.85
2023-03-27,MC-4,Falta de material,3.87
2023-03-27,MC-4,Limpeza,2.67
2023-03-28,MC-2,Falta de energia,3.32
2023-03-28,MC-2,Setup,3.64
2023-03-28,MC-5,Troca de ferramenta,2.94
2023-03-28,MC-5,Troca de ferramenta,2.74
2023-03-28,MC-5,Troca de ferramenta,0.37
2023-03-29,MC-2,Falta de energia,2.22
2023-03-29,MC-2,Ajuste de processo,2.04
2023-03-29,MC-2,Quebra,2.23
2023-03-30,MC-2,Limpeza,1.9
2023-03-30,MC-3,Ajuste de processo,3.65
2023-03-30,MC-3,Falta de material,3.59
2023-03-30,MC-3,Limpeza,0.77
2023-03-30,MC-4,Limpeza,2.27
2023-03-30,MC-4,Manutenção,3.85
2023-03-30,MC-5,Falta de material,2.52
2023-03-30,MC-5,Falta de material,3.27
2023-03-31,MC-4,Quebra,1.68
2023-03-31,MC-4,Falta de material,1.7
2023-03-31,MC-4,Falta de material,1.51
2023-04-01,MC-2,Ajuste de processo,0.38
2023-04-01,MC-2,Quebra,3.72
2023-04-01,MC-2,Quebra,1.59
2023-04-01,MC-4,Limpeza,1.66
2023-04-01,MC-5,Falta de energia,3.11
2023-04-01,MC-5,Falta de energia,2.25
2023-04-02,MC-1,Falta de material,1.64
2023-04-02,MC-3,Limpeza,3.57
2023-04-02,MC-5,Setup,3.35
2023-04-02,MC-5,Setup,3.91
2023-04-03,MC-5,Troca de ferramenta,2.67
2023-04-04,MC-3,Falta de material,2.85
2023-04-05,MC-2,Falta de material,1.5
2023-04-05,MC-2,Setup,0.67
2023-04-06,MC-1,Troca de ferramenta,0.69
2023-04-06,MC-1,Troca de ferramenta,2.69
2023-04-06,MC-1,Falta de energia,0.72
2023-04-06,MC-4,Setup,3.65
2023-04-06,MC-4,Falta de energia,2.9
2023-04-06,MC-5,Falta de material,1.14
2023-04-06,MC-5,Ajuste de processo,1.33
2023-04-07,MC-5,Quebra,2.93
2023-04-08,MC-2,Setup,3.35
2023-04-08,MC-2,Troca de ferramenta,3.41
2023-04-08,MC-2,Setup,2.52
2023-04-09,MC-3,Setup,0.87
2023-04-09,MC-3,Falta de material,3.33
2023-04-09,MC-3,Troca de ferramenta,3.23
2023-04-10,MC-1,Troca de ferramenta,3.39
2023-04-10,MC-1,Falta de energia,0.88
2023-04-10,MC-1,Setup,2.83
2023-04-10,MC-3,Falta de material,3.85
2023-04-11,MC-3,Troca de ferramenta,1.25
2023-04-11,MC-3,Ajuste de processo,2.95
2023-04-11,MC-3,Limpeza,1.26
2023-04-11,MC-4,Falta de material,1.44
2023-04-11,MC-4,Quebra,2.1
2023-04-12,MC-5,Setup,3.61
2023-04-12,MC-5,Manutenção,0.44
2023-04-13,MC-3,Falta de energia,3.96
2023-04-13,MC-3,Falta de material,3.16
2023-04-13,MC-3,Ajuste de processo,1.63
2023-04-13,MC-5,Falta de material,1.61
2023-04-13,MC-5,Quebra,2.09
2023-04-14,MC-1,Quebra,3.54
2023-04-16,MC-3,Limpeza,0.37
2023-04-16,MC-3,Falta de material,2.33
2023-04-16,MC-3,Troca de ferramenta,0.51
2023-04-17,MC-1,Setup,0.73
2023-04-17,MC-1,Manutenção,2.86
2023-04-17,MC-1,Falta de energia,1.17
2023-04-17,MC-3,Falta de material,0.45
2023-04-17,MC-5,Falta de energia,0.91
2023-04-17,MC-5,Limpeza,1.07
2023-04-17,MC-5,Falta de material,3.15
2023-04-18,MC-2,Limpeza,2.61
2023-04-18,MC-2,Falta de material,3.02
2023-04-18,MC-4,Setup,1.67
2023-04-18,MC-4,Troca de ferramenta,0.72
2023-04-18,MC-5,Quebra,3.28
2023-04-18,MC-5,Limpeza,0.82
2023-04-18,MC-5,Setup,1.72
2023-04-19,MC-4,Setup,1.27
2023-04-20,MC-4,Setup,1.4
2023-04-21,MC-3,Falta de material,2.53
2023-04-21,MC-4,Falta de energia,0.91
2023-04-22,MC-1,Manutenção,1.95
2023-04-23,MC-3,Falta de material,2.66
2023-04-23,MC-3,Manutenção,3.51
2023-04-23,MC-3,Manutenção,1.67
2023-04-25,MC-4,Limpeza,1.48
2023-04-25,MC-4,Limpeza,1.66
2023-04-26,MC-4,Troca de ferramenta,2.15
2023-04-26,MC-4,Falta de material,1.46
2023-04-26,MC-4,Ajuste de processo,1.23
2023-04-27,MC-3,Manutenção,1.69
2023-04-27,MC-3,Falta de energia,3.18
2023-04-27,MC-3,Troca de ferramenta,1.24
2023-04-29,MC-2,Quebra,3.43
2023-04-30,MC-5,Falta de material,1.35
2023-04-30,MC-5,Quebra,2.53
2023-05-02,MC-5,Falta de material,3.89
2023-05-02,MC-5,Troca de ferramenta,3.82
2023-05-03,MC-2,Limpeza,1.91
2023-05-03,MC-2,Quebra,0.55
2023-05-03,MC-2,Ajuste de processo,3.64
2023-05-03,MC-5,Falta de material,0.77
2023-05-03,MC-5,Setup,3.72
2023-05-03,MC-5,Troca de ferramenta,3.01
2023-05-04,MC-1,Falta de material,3.76
2023-05-04,MC-1,Setup,2.76
2023-05-04,MC-1,Falta de material,3.98
2023-05-05,MC-2,Troca de ferramenta,2.03
2023-05-05,MC-2,Troca de ferramenta,1.52
2023-05-05,MC-3,Ajuste de processo,1.76
2023-05-05,MC-4,Limpeza,1.6
2023-05-05,MC-5,Manutenção,1.78
2023-05-05,MC-5,Falta de material,3.58
2023-05-05,MC-5,Limpeza,2.49
2023-05-06,MC-5,Falta de material,2.99
2023-05-06,MC-5,Troca de ferramenta,1.37
2023-05-07,MC-1,Quebra,3.96
2023-05-08,MC-1,Troca de ferramenta,1.34
2023-05-08,MC-1,Manutenção,0.89
2023-05-08,MC-5,Ajuste de processo,3.18
2023-05-08,MC-5,Manutenção,3.4
2023-05-08,MC-5,Setup,1.76
2023-05-09,MC-3,Falta de material,2.3
2023-05-09,MC-5,Limpeza,1.83
2023-05-10,MC-3,Falta de material,1.39
2023-05-10,MC-3,Troca de ferramenta,3.31
2023-05-10,MC-3,Troca de ferramenta,3.1
2023-05-13,MC-3,Troca de ferramenta,2.1
2023-05-13,MC-3,Setup,1.99
2023-05-13,MC-4,Limpeza,0.97
2023-05-13,MC-4,Falta de material,2.66
2023-05-14,MC-2,Quebra,3.72
2023-05-14,MC-2,Ajuste de processo,2.96
2023-05-14,MC-4,Manutenção,2.17
2023-05-14,MC-4,Quebra,0.44
2023-05-15,MC-4,Setup,3.74
2023-05-15,MC-4,Setup,1.44
2023-05-16,MC-3,Falta de energia,1.41
2023-05-16,MC-3,Falta de material,2.04
2023-05-16,MC-3,Ajuste de processo,1.89
2023-05-17,MC-4,Limpeza,3.86
2023-05-18,MC-1,Ajuste de processo,0.91
2023-05-18,MC-4,Manutenção,2.85
2023-05-18,MC-4,Manutenção,0.7
2023-05-18,MC-4,Manutenção,1.32
2023-05-19,MC-2,Quebra,2.97
2023-05-19,MC-2,Falta de material,3.27
2023-05-19,MC-2,Troca de ferramenta,2.04
2023-05-19,MC-3,Falta de energia,3.22
2023-05-20,MC-4,Ajuste de processo,3.76
2023-05-20,MC-5,Troca de ferramenta,3.76
2023-05-22,MC-4,Manutenção,1.57
2023-05-22,MC-5,Setup,1.45
2023-05-22,MC-5,Manutenção,2.99
2023-05-22,MC-5,Ajuste de processo,2.72
2023-05-23,MC-1,Falta de material,1.75
2023-05-23,MC-1,Limpeza,1.15
2023-05-23,MC-1,Manutenção,2.59
2023-05-24,MC-1,Quebra,1.89
2023-05-24,MC-1,Manutenção,0.79
2023-05-25,MC-2,Setup,2.67
2023-05-25,MC-2,Manutenção,2.88
2023-05-26,MC-2,Falta de material,1.65
2023-05-26,MC-3,Troca de ferramenta,3.38
2023-05-26,MC-3,Falta de material,0.57
2023-05-26,MC-3,Falta de energia,2.13
2023-05-27,MC-4,Falta de material,3.84
2023-05-28,MC-5,Manutenção,1.0
2023-05-28,MC-5,Quebra,0.94
2023-05-28,MC-5,Troca de ferramenta,1.7
2023-05-29,MC-5,Falta de material,1.29
2023-05-29,MC-5,Falta de material,1.12
2023-05-29,MC-5,Falta de energia,3.81
2023-05-30,MC-3,Setup,1.58
2023-05-30,MC-3,Troca de ferramenta,0.52
2023-05-31,MC-2,Manutenção,3.63
2023-05-31,MC-2,Ajuste de processo,1.96
2023-05-31,MC-2,Ajuste de processo,3.02
2023-06-02,MC-2,Quebra,1.66
2023-06-02,MC-2,Troca de ferramenta,3.76
2023-06-02,MC-5,Ajuste de processo,1.36
2023-06-02,MC-5,Manutenção,2.75
2023-06-03,MC-1,Troca de ferramenta,3.35
2023-06-03,MC-1,Setup,1.18
2023-06-03,MC-4,Ajuste de processo,3.27
2023-06-03,MC-4,Falta de material,3.23
2023-06-03,MC-4,Falta de energia,3.87
2023-06-04,MC-5,Falta de material,3.71
2023-06-06,MC-1,Ajuste de processo,1.74
2023-06-06,MC-1,Limpeza,2.49
2023-06-06,MC-1,Troca de ferramenta,3.72
2023-06-06,MC-3,Falta de material,0.32
2023-06-07,MC-1,Quebra,2.62
2023-06-07,MC-1,Falta de energia,1.1
2023-06-07,MC-1,Setup,3.03
2023-06-08,MC-5,Falta de energia,3.25
2023-06-10,MC-2,Falta de energia,2.94
2023-06-10,MC-2,Falta de material,3.99
2023-06-11,MC-5,Falta de material,2.07
2023-06-11,MC-5,Setup,2.38
2023-06-11,MC-5,Falta de energia,1.81
2023-06-12,MC-3,Troca de ferramenta,3.9
2023-06-12,MC-3,Limpeza,3.71
2023-06-14,MC-5,Quebra,3.95
2023-06-15,MC-1,Manutenção,3.94
2023-06-15,MC-1,Falta de material,3.61
2023-06-16,MC-2,Falta de energia,3.74
2023-06-17,MC-3,Manutenção,0.74
2023-06-17,MC-3,Troca de ferramenta,0.94
2023-06-17,MC-3,Falta de energia,3.58
2023-06-18,MC-3,Falta de material,2.99
2023-06-18,MC-3,Falta de energia,3.54
2023-06-18,MC-3,Ajuste de processo,3.15
2023-06-19,MC-4,Setup,0.82
2023-06-19,MC-4,Limpeza,3.69
2023-06-19,MC-4,Falta de energia,3.15
2023-06-21,MC-4,Quebra,2.41
2023-06-22,MC-1,Manutenção,2.27
2023-06-22,MC-2,Limpeza,2.42
2023-06-22,MC-2,Quebra,1.74
2023-06-23,MC-4,Setup,3.27
2023-06-24,MC-3,Falta de material,3.66
2023-06-24,MC-3,Falta de material,1.24
2023-06-24,MC-3,Quebra,0.44
2023-06-24,MC-4,Ajuste de processo,1.05
2023-06-25,MC-4,Quebra,3.1
2023-06-25,MC-4,Falta de material,3.51
2023-06-25,MC-4,Manutenção,1.59
2023-06-26,MC-1,Quebra,0.86
2023-06-26,MC-1,Manutenção,3.48
2023-06-26,MC-1,Setup,1.09
2023-06-26,MC-2,Quebra,1.19
2023-06-26,MC-5,Limpeza,0.64
2023-06-26,MC-5,Limpeza,3.67
2023-06-26,MC-5,Quebra,1.51
2023-06-27,MC-4,Limpeza,0.94
2023-06-30,MC-2,Ajuste de processo,3.83
2023-07-01,MC-3,Setup,1.54
2023-07-01,MC-3,Setup,3.07
2023-07-01,MC-4,Setup,1.15
2023-07-01,MC-4,Ajuste de processo,2.99
2023-07-01,MC-4,Manutenção,1.16
2023-07-02,MC-3,Limpeza,2.66
2023-07-02,MC-5,Quebra,1.93
2023-07-02,MC-5,Falta de material,3.26
2023-07-03,MC-2,Manutenção,3.0
2023-07-03,MC-2,Troca de ferramenta,3.76
2023-07-04,MC-2,Quebra,1.69
2023-07-05,MC-4,Falta de energia,3.09
2023-07-05,MC-4,Setup,3.88
2023-07-06,MC-4,Manutenção,1.54
2023-07-06,MC-4,Setup,1.37
2023-07-06,MC-4,Manutenção,3.15
2023-07-07,MC-5,Manutenção,1.95
2023-07-08,MC-2,Manutenção,1.78
2023-07-08,MC-2,Falta de energia,2.32
2023-07-08,MC-2,Falta de material,3.76
2023-07-08,MC-4,Quebra,0.61
2023-07-08,MC-4,Quebra,2.02
2023-07-08,MC-5,Troca de ferramenta,0.71
2023-07-09,MC-3,Manutenção,3.57
2023-07-09,MC-4,Troca de ferramenta,0.81
2023-07-09,MC-4,Setup,0.63
2023-07-09,MC-4,Manutenção,3.87
2023-07-10,MC-2,Troca de ferramenta,2.38
2023-07-10,MC-2,Limpeza,3.36
2023-07-10,MC-2,Falta de energia,2.04
2023-07-10,MC-4,Troca de ferramenta,1.91
2023-07-11,MC-4,Manutenção,3.67
2023-07-12,MC-1,Setup,3.96
2023-07-12,MC-1,Quebra,2.59
2023-07-12,MC-2,Falta de material,3.7
2023-07-12,MC-2,Falta de energia,3.49
2023-07-14,MC-5,Limpeza,2.31
2023-07-14,MC-5,Quebra,3.78
2023-07-14,MC-5,Manutenção,1.08
2023-07-15,MC-2,Quebra,3.57
2023-07-15,MC-2,Falta de material,1.44
2023-07-15,MC-3,Limpeza,0.41
2023-07-15,MC-3,Manutenção,3.21
2023-07-16,MC-1,Limpeza,3.74
2023-07-16,MC-4,Limpeza,1.1
2023-07-17,MC-5,Ajuste de processo,2.28
2023-07-17,MC-5,Troca de ferramenta,3.07
2023-07-19,MC-1,Limpeza,1.53
2023-07-19,MC-1,Ajuste de processo,0.84
2023-07-19,MC-1,Limpeza,1.75
2023-07-19,MC-3,Falta de energia,1.99
2023-07-19,MC-3,Falta de material,3.05
2023-07-19,MC-3,Manutenção,1.04
2023-07-19,MC-5,Limpeza,3.32
2023-07-19,MC-5,Troca de ferramenta,2.16
2023-07-20,MC-1,Ajuste de processo,3.64
2023-07-20,MC-1,Ajuste de processo,2.39
2023-07-20,MC-1,Setup,1.95
2023-07-20,MC-4,Quebra,1.36
2023-07-22,MC-2,Setup,0.69
2023-07-22,MC-2,Falta de energia,1.68
2023-07-22,MC-2,Falta de material,1.83
2023-07-23,MC-3,Setup,2.4
2023-07-23,MC-3,Ajuste de processo,3.48
2023-07-24,MC-3,Ajuste de processo,2.02
2023-07-24,MC-3,Limpeza,1.46
2023-07-24,MC-3,Setup,3.53
2023-07-24,MC-4,Quebra,3.02
2023-07-24,MC-5,Manutenção,1.44
2023-07-24,MC-5,Falta de material,0.92
2023-07-24,MC-5,Quebra,1.38
2023-07-25,MC-1,Setup,0.76
2023-07-25,MC-1,Ajuste de processo,3.64
2023-07-25,MC-5,Falta de material,2.56
2023-07-25,MC-5,Falta de energia,3.49
2023-07-29,MC-5,Ajuste de processo,3.34
2023-07-30,MC-1,Troca de ferramenta,0.87
2023-07-31,MC-3,Setup,1.94
2023-07-31,MC-3,Limpeza,3.9
2023-07-31,MC-3,Troca de ferramenta,1.17
2023-08-02,MC-2,Manutenção,0.49
2023-08-02,MC-2,Limpeza,1.58
2023-08-02,MC-2,Limpeza,2.19
2023-08-02,MC-3,Quebra,0.51
2023-08-03,MC-1,Manutenção,1.88
2023-08-03,MC-3,Setup,1.24
2023-08-03,MC-3,Manutenção,1.08
2023-08-03,MC-4,Troca de ferramenta,1.28
2023-08-03,MC-5,Quebra,0.69
2023-08-03,MC-5,Falta de material,0.58
2023-08-04,MC-1,Falta de material,2.5
2023-08-04,MC-2,Manutenção,3.81
2023-08-05,MC-4,Limpeza,3.28
2023-08-06,MC-1,Falta de energia,3.39
2023-08-06,MC-2,Quebra,3.02
2023-08-06,MC-2,Ajuste de processo,3.84
2023-08-07,MC-2,Ajuste de processo,3.82
2023-08-07,MC-4,Manutenção,3.18
2023-08-08,MC-3,Manutenção,2.95
2023-08-08,MC-3,Setup,1.43
2023-08-08,MC-5,Troca de ferramenta,0.64
2023-08-08,MC-5,Quebra,0.64
2023-08-09,MC-1,Troca de ferramenta,3.02
2023-08-09,MC-2,Ajuste de processo,0.4
2023-08-10,MC-3,Falta de material,3.32
2023-08-10,MC-4,Quebra,1.66
2023-08-10,MC-4,Setup,1.01
2023-08-10,MC-4,Limpeza,1.81
2023-08-11,MC-2,Limpeza,2.9
2023-08-11,MC-3,Setup,1.32
2023-08-11,MC-3,Quebra,0.94
2023-08-12,MC-2,Manutenção,3.03
2023-08-12,MC-3,Quebra,3.56
2023-08-12,MC-3,Limpeza,2.47
2023-08-14,MC-2,Setup,2.24
2023-08-14,MC-2,Manutenção,3.09
2023-08-14,MC-2,Setup,3.01
2023-08-16,MC-4,Setup,0.32
2023-08-16,MC-4,Manutenção,1.34
2023-08-16,MC-4,Falta de energia,3.75
2023-08-19,MC-2,Manutenção,3.85
2023-08-19,MC-2,Limpeza,2.19
2023-08-21,MC-2,Troca de ferramenta,2.37
2023-08-21,MC-2,Manutenção,0.3
2023-08-21,MC-2,Ajuste de processo,2.79
2023-08-21,MC-4,Falta de material,1.09
2023-08-21,MC-4,Limpeza,0.77
2023-08-21,MC-5,Troca de ferramenta,1.43
2023-08-23,MC-1,Limpeza,2.76
2023-08-23,MC-1,Manutenção,1.91
2023-08-23,MC-3,Ajuste de processo,1.59
2023-08-23,MC-3,Manutenção,2.99
2023-08-23,MC-4,Manutenção,3.31
2023-08-24,MC-2,Troca de ferramenta,3.52
2023-08-25,MC-1,Manutenção,1.95
2023-08-25,MC-2,Manutenção,2.96
2023-08-25,MC-2,Troca de ferramenta,3.58
2023-08-25,MC-2,Quebra,3.66
2023-08-25,MC-3,Manutenção,2.12
2023-08-25,MC-4,Ajuste de processo,1.61
2023-08-27,MC-1,Limpeza,3.63
2023-08-29,MC-1,Troca de ferramenta,1.27
2023-08-29,MC-1,Troca de ferramenta,3.25
2023-08-29,MC-3,Falta de energia,3.66
2023-08-29,MC-4,Falta de energia,3.04
2023-08-29,MC-4,Ajuste de processo,2.82
2023-08-30,MC-1,Setup,0.49
2023-08-30,MC-1,Troca de ferramenta,1.05
2023-08-30,MC-1,Setup,2.77
2023-08-30,MC-3,Falta de material,3.21
2023-08-30,MC-3,Ajuste de processo,0.53
2023-08-30,MC-3,Limpeza,0.37
2023-08-30,MC-4,Ajuste de processo,1.45
2023-08-30,MC-4,Falta de material,2.69
2023-08-30,MC-4,Falta de energia,2.19
2023-08-31,MC-5,Setup,0.33
2023-08-31,MC-5,Falta de energia,0.86
2023-08-31,MC-5,Limpeza,3.08
2023-09-01,MC-3,Falta de material,1.4
2023-09-01,MC-3,Falta de energia,0.73
2023-09-01,MC-5,Falta de energia,0.49
2023-09-01,MC-5,Falta de material,3.45
2023-09-01,MC-5,Ajuste de processo,2.05
2023-09-02,MC-3,Falta de energia,2.16
2023-09-03,MC-1,Ajuste de processo,0.53
2023-09-03,MC-1,Limpeza,2.11
2023-09-03,MC-4,Limpeza,2.69
2023-09-03,MC-4,Ajuste de processo,0.75
2023-09-04,MC-3,Falta de energia,3.64
2023-09-04,MC-3,Falta de material,3.2
2023-09-04,MC-3,Ajuste de processo,3.27
2023-09-05,MC-1,Ajuste de processo,2.29
2023-09-06,MC-2,Ajuste de processo,1.54
2023-09-06,MC-2,Falta de energia,2.67
2023-09-07,MC-2,Ajuste de processo,1.13
2023-09-07,MC-5,Troca de ferramenta,0.81
2023-09-07,MC-5,Troca de ferramenta,2.29
2023-09-07,MC-5,Troca de ferramenta,2.07
2023-09-08,MC-3,Ajuste de processo,0.86
2023-09-08,MC-3,Limpeza,2.26
2023-09-08,MC-3,Quebra,2.32
2023-09-09,MC-1,Falta de energia,3.52
2023-09-09,MC-1,Falta de material,3.11
2023-09-09,MC-1,Falta de material,1.1
2023-09-10,MC-4,Setup,3.33
2023-09-10,MC-4,Quebra,3.89
2023-09-10,MC-5,Quebra,2.95
2023-09-10,MC-5,Manutenção,3.21
2023-09-10,MC-5,Quebra,1.29
2023-09-12,MC-2,Limpeza,3.97
2023-09-12,MC-2,Ajuste de processo,0.95
2023-09-12,MC-4,Manutenção,3.08
2023-09-12,MC-4,Setup,1.76
2023-09-12,MC-4,Limpeza,1.62
2023-09-12,MC-5,Setup,1.36
2023-09-14,MC-1,Troca de ferramenta,1.93
2023-09-14,MC-1,Falta de energia,3.23
2023-09-14,MC-1,Falta de energia,3.78
2023-09-15,MC-2,Setup,1.84
2023-09-15,MC-2,Ajuste de processo,2.71
2023-09-15,MC-5,Falta de energia,3.22
2023-09-15,MC-5,Manutenção,0.67
2023-09-17,MC-2,Falta de material,3.85
2023-09-21,MC-5,Troca de ferramenta,1.08
2023-09-21,MC-5,Setup,3.69
2023-09-21,MC-5,Falta de energia,3.95
2023-09-22,MC-5,Quebra,0.67
2023-09-22,MC-5,Manutenção,3.6
2023-09-22,MC-5,Ajuste de processo,2.67
2023-09-23,MC-1,Manutenção,3.33
2023-09-23,MC-1,Ajuste de processo,0.7
2023-09-23,MC-1,Limpeza,3.39
2023-09-25,MC-4,Manutenção,2.62
2023-09-25,MC-5,Falta de material,2.19
2023-09-25,MC-5,Quebra,2.37
2023-09-26,MC-4,Falta de energia,3.05
2023-09-26,MC-4,Falta de energia,1.4
2023-09-28,MC-2,Ajuste de processo,3.79
2023-09-28,MC-4,Falta de material,1.44
2023-09-28,MC-4,Falta de material,3.55
2023-09-30,MC-2,Quebra,0.34
2023-09-30,MC-5,Limpeza,3.69
2023-10-01,MC-4,Quebra,3.45
2023-10-01,MC-4,Setup,0.76
2023-10-03,MC-2,Ajuste de processo,3.03
2023-10-03,MC-2,Falta de energia,1.68
2023-10-03,MC-2,Falta de energia,2.08
2023-10-03,MC-5,Troca de ferramenta,0.55
2023-10-03,MC-5,Manutenção,1.09
2023-10-03,MC-5,Manutenção,3.83
2023-10-04,MC-3,Ajuste de processo,1.85
2023-10-04,MC-3,Setup,0.4
2023-10-04,MC-5,Falta de energia,2.21
2023-10-04,MC-5,Setup,3.98
2023-10-04,MC-5,Falta de energia,1.53
2023-10-06,MC-1,Troca de ferramenta,0.82
2023-10-06,MC-1,Quebra,2.68
2023-10-06,MC-1,Ajuste de processo,3.7
2023-10-06,MC-3,Ajuste de processo,3.48
2023-10-06,MC-3,Limpeza,2.73
2023-10-07,MC-2,Manutenção,0.98
2023-10-07,MC-2,Falta de material,3.2
2023-10-07,MC-2,Falta de material,3.35
2023-10-08,MC-2,Limpeza,3.44
2023-10-08,MC-4,Falta de material,1.79
2023-10-08,MC-4,Falta de material,1.81
2023-10-08,MC-4,Limpeza,0.87
2023-10-08,MC-5,Falta de material,3.16
2023-10-08,MC-5,Manutenção,3.03
2023-10-08,MC-5,Limpeza,0.67
2023-10-10,MC-2,Falta de energia,0.37
2023-10-10,MC-3,Limpeza,3.82
2023-10-10,MC-3,Troca de ferramenta,0.36
2023-10-10,MC-3,Manutenção,2.63
2023-10-12,MC-4,Limpeza,1.98
2023-10-12,MC-4,Ajuste de processo,3.18
2023-10-12,MC-4,Falta de material,0.62
2023-10-13,MC-1,Falta de energia,2.82
2023-10-13,MC-1,Falta de energia,2.58
2023-10-13,MC-3,Ajuste de processo,3.46
2023-10-13,MC-3,Limpeza,2.22
2023-10-13,MC-3,Troca de ferramenta,2.99
2023-10-14,MC-2,Setup,1.92
2023-10-14,MC-2,Falta de energia,3.94
